Nr. ,Name ,Wahlbe rechtigte,abgegeb. ,Wahlbet. in %,ungültige Stimmen,ungültige in %,gültige Stimmen,gültige in %,ÖVP Stimmen,ÖVP Ant. %,SPÖ Stimmen,SPÖ Ant. %,FPÖ Stimmen,FPÖ Ant. %,NEOS Stimmen,NEOS Ant. %,JETZT Stimmen,JETZT Ant. %,GRÜNE Stimmen,GRÜNE Ant. %,KPÖ Stimmen,KPÖ Ant. %,SLP Stimmen,SLP Ant. %,WANDL Stimmen,WANDL Ant. %,erste Eingabe Datum, Zeit,letzte Eingabe Datum, Zeit
40905,Kirchdorf an der Krems,3267,1940,59.380000000000003,26,1.3400000000000001,1914,98.659999999999997,559,29.210000000000001,539,28.16,288,15.050000000000001,136,7.1100000000000003,32,1.6699999999999999,342,17.870000000000001,7,0.37,3,0.16,8,0.41999999999999998,29.09.2019,18:47:45,29.09.2019,18:47:45
40906,Klaus an der Pyhrnbahn,805,531,65.959999999999994,14,2.6400000000000001,517,97.359999999999999,161,31.140000000000001,204,39.460000000000001,87,16.829999999999998,21,4.0599999999999996,4,0.77000000000000002,37,7.1600000000000001,2,0.39000000000000001,0,0,1,0.19,29.09.2019,14:12:22,29.09.2019,14:12:22
40907,Kremsmünster,4708,2963,62.939999999999998,42,1.4199999999999999,2921,98.579999999999998,1226,41.969999999999999,445,15.23,519,17.77,271,9.2799999999999994,33,1.1299999999999999,397,13.59,15,0.51000000000000001,0,0,15,0.51000000000000001,29.09.2019,16:37:24,29.09.2019,19:27:41
40908,Micheldorf in Oberösterreich,4513,2917,64.640000000000001,37,1.27,2880,98.730000000000004,941,32.670000000000002,780,27.079999999999998,514,17.850000000000001,200,6.9400000000000004,44,1.53,370,12.85,12,0.41999999999999998,2,0.070000000000000007,17,0.58999999999999997,29.09.2019,18:09:03,29.09.2019,18:09:03
40909,Molln,2773,1811,65.310000000000002,28,1.55,1783,98.450000000000003,635,35.609999999999999,447,25.07,359,20.129999999999999,112,6.2800000000000002,21,1.1799999999999999,191,10.710000000000001,10,0.56000000000000005,0,0,8,0.45000000000000001,29.09.2019,17:10:20,30.09.2019,07:17:49
40910,Nußbach,1833,1231,67.159999999999997,13,1.0600000000000001,1218,98.939999999999998,625,51.310000000000002,192,15.76,158,12.970000000000001,98,8.0500000000000007,10,0.81999999999999995,125,10.26,3,0.25,0,0,7,0.56999999999999995,29.09.2019,15:19:41,29.09.2019,15:19:41
40911,Oberschlierbach,369,265,71.819999999999993,2,0.75,263,99.25,135,51.329999999999998,34,12.93,29,11.029999999999999,17,6.46,2,0.76000000000000001,44,16.73,0,0,0,0,2,0.76000000000000001,29.09.2019,13:57:43,29.09.2019,13:57:43
40912,Pettenbach,4057,2685,66.180000000000007,48,1.79,2637,98.209999999999994,1004,38.07,417,15.81,661,25.07,189,7.1699999999999999,23,0.87,321,12.17,13,0.48999999999999999,0,0,9,0.34000000000000002,29.09.2019,16:39:46,29.09.2019,16:39:46
40913,Ried im Traunkreis,2158,1430,66.269999999999996,20,1.3999999999999999,1410,98.599999999999994,670,47.520000000000003,161,11.42,333,23.620000000000001,92,6.5199999999999996,19,1.3500000000000001,123,8.7200000000000006,1,0.070000000000000007,0,0,11,0.78000000000000003,29.09.2019,14:50:23,29.09.2019,15:28:08
40914,Rosenau am Hengstpaß,491,306,62.32,4,1.3100000000000001,302,98.689999999999998,102,33.770000000000003,103,34.109999999999999,64,21.190000000000001,14,4.6399999999999997,4,1.3200000000000001,9,2.98,3,0.98999999999999999,0,0,3,0.98999999999999999,29.09.2019,14:10:36,29.09.2019,14:10:36
40915,Roßleithen,1485,907,61.079999999999998,18,1.98,889,98.019999999999996,397,44.659999999999997,183,20.579999999999998,186,20.920000000000002,42,4.7199999999999998,7,0.79000000000000004,64,7.2000000000000002,3,0.34000000000000002,1,0.11,6,0.67000000000000004,29.09.2019,17:08:46,29.09.2019,17:08:46
40916,St.Pankraz,278,176,63.310000000000002,3,1.7,173,98.299999999999997,50,28.899999999999999,31,17.920000000000002,67,38.729999999999997,9,5.2000000000000002,2,1.1599999999999999,13,7.5099999999999998,1,0.57999999999999996,0,0,0,0,29.09.2019,12:25:50,29.09.2019,12:25:50
40917,Schlierbach,2183,1416,64.859999999999999,15,1.0600000000000001,1401,98.939999999999998,537,38.329999999999998,232,16.559999999999999,260,18.559999999999999,129,9.2100000000000009,17,1.21,216,15.42,8,0.56999999999999995,0,0,2,0.14000000000000001,29.09.2019,15:09:16,29.09.2019,16:15:58
40918,Spital am Pyhrn,1758,1061,60.350000000000001,10,0.93999999999999995,1051,99.060000000000002,421,40.060000000000002,235,22.359999999999999,267,25.399999999999999,49,4.6600000000000001,11,1.05,63,5.9900000000000002,2,0.19,1,0.10000000000000001,2,0.19,29.09.2019,17:01:58,29.09.2019,17:01:58
40919,Steinbach am Ziehberg,686,451,65.739999999999995,7,1.55,444,98.450000000000003,206,46.399999999999999,75,16.890000000000001,79,17.789999999999999,32,7.21,6,1.3500000000000001,38,8.5600000000000005,5,1.1299999999999999,0,0,3,0.68000000000000005,29.09.2019,13:50:34,29.09.2019,13:50:34
40920,Steinbach an der Steyr,1603,1092,68.120000000000005,11,1.01,1081,98.989999999999995,535,49.490000000000002,220,20.350000000000001,181,16.739999999999998,44,4.0700000000000003,17,1.5700000000000001,78,7.2199999999999998,1,0.089999999999999997,1,0.089999999999999997,4,0.37,29.09.2019,16:41:14,29.09.2019,16:41:14
40921,Vorderstoder,662,408,61.630000000000003,12,2.9399999999999999,396,97.060000000000002,219,55.299999999999997,39,9.8499999999999996,81,20.449999999999999,23,5.8099999999999996,2,0.51000000000000001,31,7.8300000000000001,1,0.25,0,0,0,0,29.09.2019,13:30:42,29.09.2019,13:30:42
40922,Wartberg an der Krems,2304,1502,65.189999999999998,21,1.3999999999999999,1481,98.599999999999994,682,46.049999999999997,234,15.800000000000001,260,17.559999999999999,105,7.0899999999999999,12,0.81000000000000005,170,11.48,8,0.54000000000000004,0,0,10,0.68000000000000005,29.09.2019,15:30:10,29.09.2019,15:30:10
40923,Windischgarsten,1875,1087,57.969999999999999,23,2.1200000000000001,1064,97.879999999999995,423,39.759999999999998,254,23.870000000000001,193,18.140000000000001,72,6.7699999999999996,18,1.6899999999999999,96,9.0199999999999996,4,0.38,0,0,4,0.38,29.09.2019,17:04:27,30.09.2019,07:18:26
40999,Wahlkarten Kirchdorf a.d.Krems,0,6165,0,82,1.3300000000000001,6083,98.670000000000002,2035,33.450000000000003,1242,20.420000000000002,925,15.210000000000001,579,9.5199999999999996,107,1.76,1098,18.050000000000001,32,0.53000000000000003,0,0,65,1.0700000000000001,30.09.2019,15:52:04,30.09.2019,15:52:04
41000,Linz-Land,107635,83273,77.370000000000005,1067,1.28,82206,98.719999999999999,25574,31.109999999999999,22406,27.260000000000002,13863,16.859999999999999,6997,8.5099999999999998,1260,1.53,11290,13.73,415,0.5,29,0.040000000000000001,372,0.45000000000000001,29.09.2019,19:46:13,30.09.2019,18:21:26
41001,Allhaming,928,637,68.640000000000001,6,0.93999999999999995,631,99.060000000000002,283,44.850000000000001,97,15.369999999999999,112,17.75,56,8.8699999999999992,5,0.79000000000000004,71,11.25,2,0.32000000000000001,0,0,5,0.79000000000000004,29.09.2019,15:49:19,29.09.2019,15:49:19
41002,Ansfelden,10867,6569,60.450000000000003,94,1.4299999999999999,6475,98.569999999999993,1604,24.77,2130,32.899999999999999,1649,25.469999999999999,369,5.7000000000000002,94,1.45,578,8.9299999999999997,28,0.42999999999999999,1,0.02,22,0.34000000000000002,29.09.2019,18:31:02,29.09.2019,21:32:46
41003,Asten,4672,2994,64.079999999999998,44,1.47,2950,98.530000000000001,797,27.02,1020,34.579999999999998,648,21.969999999999999,176,5.9699999999999998,38,1.29,246,8.3399999999999999,13,0.44,2,0.070000000000000007,10,0.34000000000000002,29.09.2019,18:56:21,29.09.2019,18:56:21
41004,Eggendorf im Traunkreis,748,490,65.510000000000005,4,0.81999999999999995,486,99.180000000000007,202,41.560000000000002,98,20.16,85,17.489999999999998,37,7.6100000000000003,9,1.8500000000000001,49,10.08,3,0.62,0,0,3,0.62,29.09.2019,14:18:36,29.09.2019,14:18:36
41005,Enns,7954,4996,62.810000000000002,56,1.1200000000000001,4940,98.879999999999995,1521,30.789999999999999,1480,29.960000000000001,782,15.83,367,7.4299999999999997,86,1.74,642,13,33,0.67000000000000004,2,0.040000000000000001,27,0.55000000000000004,29.09.2019,19:10:58,29.09.2019,19:10:58
41006,Hargelsberg,1074,758,70.579999999999998,9,1.1899999999999999,749,98.810000000000002,301,40.189999999999998,165,22.030000000000001,114,15.220000000000001,67,8.9499999999999993,13,1.74,83,11.08,4,0.53000000000000003,1,0.13,1,0.13,29.09.2019,14:55:08,29.09.2019,14:55:08
41007,Hörsching,4546,2996,65.900000000000006,46,1.54,2950,98.459999999999994,995,33.729999999999997,747,25.32,594,20.140000000000001,233,7.9000000000000004,41,1.3899999999999999,308,10.44,16,0.54000000000000004,1,0.029999999999999999,15,0.51000000000000001,29.09.2019,18:28:02,29.09.2019,18:28:02
41008,Hofkirchen im Traunkreis,1433,942,65.739999999999995,19,2.02,923,97.980000000000004,297,32.18,212,22.969999999999999,150,16.25,108,11.699999999999999,15,1.6299999999999999,132,14.300000000000001,2,0.22,1,0.11,6,0.65000000000000002,29.09.2019,14:53:19,29.09.2019,14:53:19
41009,Kematen an der Krems,2086,1315,63.039999999999999,20,1.52,1295,98.480000000000004,511,39.460000000000001,268,20.690000000000001,258,19.920000000000002,108,8.3399999999999999,20,1.54,116,8.9600000000000009,7,0.54000000000000004,0,0,7,0.54000000000000004,29.09.2019,15:20:34,29.09.2019,15:20:34
41010,Kirchberg-Thening,1961,1333,67.980000000000004,11,0.82999999999999996,1322,99.170000000000002,389,29.43,367,27.760000000000002,216,16.34,139,10.51,17,1.29,183,13.84,7,0.53000000000000003,1,0.080000000000000002,3,0.23000000000000001,29.09.2019,16:08:35,29.09.2019,16:08:35
41011,Kronstorf,2683,1830,68.209999999999994,32,1.75,1798,98.25,594,33.039999999999999,534,29.699999999999999,296,16.460000000000001,130,7.2300000000000004,23,1.28,195,10.85,6,0.33000000000000002,2,0.11,18,1,29.09.2019,17:12:42,30.09.2019,18:21:26
41012,Leonding,20907,12991,62.140000000000001,150,1.1499999999999999,12841,98.849999999999994,3713,28.920000000000002,3427,26.690000000000001,1989,15.49,1196,9.3100000000000005,234,1.8200000000000001,2163,16.84,65,0.51000000000000001,2,0.02,52,0.40000000000000002,29.09.2019,18:17:47,29.09.2019,19:28:12
41013,St.Florian,5025,3256,64.799999999999997,47,1.4399999999999999,3209,98.560000000000002,1235,38.490000000000002,665,20.719999999999999,465,14.49,340,10.6,49,1.53,424,13.210000000000001,18,0.56000000000000005,2,0.059999999999999998,11,0.34000000000000002,29.09.2019,17:18:07,29.09.2019,17:18:07
41014,Neuhofen an der Krems,4974,2830,56.899999999999999,40,1.4099999999999999,2790,98.590000000000003,880,31.539999999999999,649,23.260000000000002,429,15.380000000000001,250,8.9600000000000009,54,1.9399999999999999,500,17.920000000000002,11,0.39000000000000001,0,0,17,0.60999999999999999,29.09.2019,18:33:30,29.09.2019,18:33:30
41015,Niederneukirchen,1675,1103,65.849999999999994,10,0.91000000000000003,1093,99.090000000000003,455,41.630000000000003,214,19.579999999999998,199,18.210000000000001,69,6.3099999999999996,14,1.28,132,12.08,7,0.64000000000000001,1,0.089999999999999997,2,0.17999999999999999,29.09.2019,16:03:16,29.09.2019,16:03:16
41016,Oftering,1647,1144,69.459999999999994,12,1.05,1132,98.950000000000003,395,34.890000000000001,280,24.73,213,18.82,84,7.4199999999999999,20,1.77,130,11.48,7,0.62,0,0,3,0.27000000000000002,29.09.2019,16:30:21,29.09.2019,16:30:21
41017,Pasching,5468,3726,68.140000000000001,56,1.5,3670,98.5,1067,29.07,1065,29.02,626,17.059999999999999,360,9.8100000000000005,60,1.6299999999999999,443,12.07,20,0.54000000000000004,2,0.050000000000000003,27,0.73999999999999999,29.09.2019,19:46:13,29.09.2019,19:46:13
41018,Piberbach,1475,934,63.32,14,1.5,920,98.5,352,38.259999999999998,209,22.719999999999999,158,17.170000000000002,79,8.5899999999999999,18,1.96,92,10,8,0.87,0,0,4,0.42999999999999999,29.09.2019,15:51:20,29.09.2019,15:52:02
41019,Pucking,3157,2067,65.469999999999999,40,1.9399999999999999,2027,98.060000000000002,658,32.460000000000001,444,21.899999999999999,522,25.75,153,7.5499999999999998,20,0.98999999999999999,210,10.359999999999999,12,0.58999999999999997,0,0,8,0.39000000000000001,29.09.2019,17:31:08,29.09.2019,17:31:08
41020,St.Marien,3785,2468,65.200000000000003,41,1.6599999999999999,2427,98.340000000000003,900,37.079999999999998,583,24.02,377,15.529999999999999,205,8.4499999999999993,33,1.3600000000000001,299,12.32,16,0.66000000000000003,2,0.080000000000000002,12,0.48999999999999999,29.09.2019,18:00:21,29.09.2019,18:00:21
41021,Traun,15940,9335,58.560000000000002,128,1.3700000000000001,9207,98.629999999999995,2469,26.82,3247,35.270000000000003,1748,18.989999999999998,509,5.5300000000000002,145,1.5700000000000001,1006,10.93,50,0.54000000000000004,6,0.070000000000000007,27,0.28999999999999998,29.09.2019,17:48:11,29.09.2019,17:48:11
41022,Wilhering,4630,3126,67.519999999999996,33,1.0600000000000001,3093,98.939999999999998,1074,34.719999999999999,715,23.120000000000001,332,10.73,350,11.32,49,1.5800000000000001,556,17.98,13,0.41999999999999998,0,0,4,0.13,29.09.2019,17:37:46,29.09.2019,17:37:46
41099,Wahlkarten Linz-Land,0,15433,0,155,1,15278,99,4882,31.949999999999999,3790,24.809999999999999,1901,12.44,1612,10.550000000000001,203,1.3300000000000001,2732,17.879999999999999,67,0.44,3,0.02,88,0.57999999999999996,30.09.2019,16:21:11,30.09.2019,16:43:26
41100,Perg,52899,43095,81.469999999999999,793,1.8400000000000001,42302,98.159999999999997,16669,39.399999999999999,10586,25.02,6831,16.149999999999999,2540,6,505,1.1899999999999999,4770,11.279999999999999,199,0.46999999999999997,19,0.040000000000000001,183,0.42999999999999999,29.09.2019,19:17:45,30.09.2019,15:58:35
41101,Allerheiligen im Mühlkreis,1021,753,73.75,14,1.8600000000000001,739,98.140000000000001,328,44.380000000000003,170,23,126,17.050000000000001,43,5.8200000000000003,8,1.0800000000000001,62,8.3900000000000006,0,0,0,0,2,0.27000000000000002,29.09.2019,15:56:55,29.09.2019,15:56:55
41102,Arbing,1158,813,70.209999999999994,13,1.6000000000000001,800,98.400000000000006,324,40.5,176,22,127,15.880000000000001,67,8.3800000000000008,4,0.5,101,12.630000000000001,1,0.13,0,0,0,0,29.09.2019,14:59:03,29.09.2019,14:59:03
41103,Baumgartenberg,1364,942,69.060000000000002,18,1.9099999999999999,924,98.090000000000003,397,42.969999999999999,162,17.530000000000001,230,24.890000000000001,45,4.8700000000000001,6,0.65000000000000002,77,8.3300000000000001,3,0.32000000000000001,0,0,4,0.42999999999999999,29.09.2019,15:52:09,29.09.2019,15:52:09
41104,Dimbach,811,542,66.829999999999998,16,2.9500000000000002,526,97.049999999999997,255,48.479999999999997,104,19.77,94,17.870000000000001,25,4.75,5,0.94999999999999996,39,7.4100000000000001,2,0.38,0,0,2,0.38,29.09.2019,13:44:12,29.09.2019,13:44:12
41105,Grein,2296,1436,62.539999999999999,28,1.95,1408,98.049999999999997,564,40.060000000000002,336,23.859999999999999,260,18.469999999999999,78,5.54,27,1.9199999999999999,129,9.1600000000000001,6,0.42999999999999999,2,0.14000000000000001,6,0.42999999999999999,29.09.2019,17:19:04,29.09.2019,17:19:04
41106,Katsdorf,2525,1689,66.890000000000001,33,1.95,1656,98.049999999999997,597,36.049999999999997,411,24.82,203,12.26,141,8.5099999999999998,30,1.8100000000000001,260,15.699999999999999,7,0.41999999999999998,0,0,7,0.41999999999999998,29.09.2019,16:19:09,29.09.2019,16:19:09
41107,Klam,761,462,60.710000000000001,7,1.52,455,98.480000000000004,187,41.100000000000001,71,15.6,128,28.129999999999999,24,5.2699999999999996,6,1.3200000000000001,35,7.6900000000000004,1,0.22,0,0,3,0.66000000000000003,29.09.2019,14:14:10,29.09.2019,18:11:40
41108,Bad Kreuzen,1781,1148,64.459999999999994,24,2.0899999999999999,1124,97.909999999999997,702,62.460000000000001,91,8.0999999999999996,175,15.57,56,4.9800000000000004,8,0.70999999999999996,79,7.0300000000000002,4,0.35999999999999999,0,0,9,0.80000000000000004,29.09.2019,15:25:48,29.09.2019,15:25:48
41109,Langenstein,1951,1369,70.170000000000002,19,1.3899999999999999,1350,98.609999999999999,404,29.93,530,39.259999999999998,217,16.07,58,4.2999999999999998,12,0.89000000000000001,115,8.5199999999999996,7,0.52000000000000002,1,0.070000000000000007,6,0.44,29.09.2019,16:53:59,29.09.2019,16:53:59
41110,Luftenberg an der Donau,3320,2179,65.629999999999995,41,1.8799999999999999,2138,98.120000000000005,676,31.620000000000001,661,30.920000000000002,374,17.489999999999998,127,5.9400000000000004,39,1.8200000000000001,242,11.32,5,0.23000000000000001,2,0.089999999999999997,12,0.56000000000000005,29.09.2019,16:25:09,29.09.2019,16:25:09
41111,Mauthausen,3641,2324,63.829999999999998,37,1.5900000000000001,2287,98.409999999999997,632,27.629999999999999,888,38.829999999999998,343,15,118,5.1600000000000001,28,1.22,253,11.06,12,0.52000000000000002,1,0.040000000000000001,12,0.52000000000000002,29.09.2019,17:18:39,29.09.2019,17:18:39
41112,Mitterkirchen im Machland,1350,892,66.069999999999993,17,1.9099999999999999,875,98.090000000000003,420,48,196,22.399999999999999,154,17.600000000000001,33,3.77,7,0.80000000000000004,58,6.6299999999999999,3,0.34000000000000002,0,0,4,0.46000000000000002,29.09.2019,15:30:18,29.09.2019,15:30:18
41113,Münzbach,1309,961,73.409999999999997,41,4.2699999999999996,920,95.730000000000004,521,56.630000000000003,98,10.65,184,20,38,4.1299999999999999,8,0.87,66,7.1699999999999999,2,0.22,0,0,3,0.33000000000000002,29.09.2019,14:06:12,29.09.2019,14:06:12
41114,Naarn im Machlande,2799,2002,71.530000000000001,27,1.3500000000000001,1975,98.650000000000006,894,45.270000000000003,451,22.84,327,16.559999999999999,110,5.5700000000000003,22,1.1100000000000001,158,8,7,0.34999999999999998,1,0.050000000000000003,5,0.25,29.09.2019,14:47:13,29.09.2019,14:47:13
41115,Pabneukirchen,1329,903,67.950000000000003,20,2.21,883,97.790000000000006,463,52.43,130,14.720000000000001,177,20.050000000000001,36,4.0800000000000001,5,0.56999999999999995,65,7.3600000000000003,5,0.56999999999999995,0,0,2,0.23000000000000001,29.09.2019,14:00:33,29.09.2019,14:00:33
41116,Perg,6364,4097,64.379999999999995,66,1.6100000000000001,4031,98.390000000000001,1467,36.390000000000001,1005,24.93,719,17.84,265,6.5700000000000003,60,1.49,480,11.91,15,0.37,5,0.12,15,0.37,29.09.2019,17:18:18,29.09.2019,17:18:18
41117,Rechberg,751,549,73.099999999999994,9,1.6399999999999999,540,98.359999999999999,355,65.739999999999995,58,10.74,55,10.19,20,3.7000000000000002,3,0.56000000000000005,45,8.3300000000000001,2,0.37,0,0,2,0.37,29.09.2019,12:53:51,29.09.2019,12:53:51
41118,Ried in der Riedmark,3410,2357,69.120000000000005,47,1.99,2310,98.010000000000005,843,36.490000000000002,692,29.960000000000001,330,14.289999999999999,141,6.0999999999999996,20,0.87,261,11.300000000000001,13,0.56000000000000005,2,0.089999999999999997,8,0.34999999999999998,29.09.2019,17:28:27,29.09.2019,17:28:27
41119,St.Georgen am Walde,1622,1121,69.109999999999999,29,2.5899999999999999,1092,97.409999999999997,529,48.439999999999998,260,23.809999999999999,198,18.129999999999999,42,3.8500000000000001,6,0.55000000000000004,52,4.7599999999999998,3,0.27000000000000002,0,0,2,0.17999999999999999,29.09.2019,15:03:17,29.09.2019,15:03:17
41120,St.Georgen an der Gusen,3279,2231,68.040000000000006,38,1.7,2193,98.299999999999997,662,30.190000000000001,712,32.469999999999999,290,13.220000000000001,133,6.0599999999999996,33,1.5,336,15.32,16,0.72999999999999998,1,0.050000000000000003,10,0.46000000000000002,29.09.2019,19:17:45,29.09.2019,19:18:10
41121,St.Nikola an der Donau,563,375,66.609999999999999,8,2.1299999999999999,367,97.870000000000005,206,56.130000000000003,68,18.530000000000001,44,11.99,14,3.8100000000000001,5,1.3600000000000001,22,5.9900000000000002,5,1.3600000000000001,0,0,3,0.81999999999999995,29.09.2019,14:18:09,29.09.2019,14:18:09
41122,St.Thomas am Blasenstein,739,505,68.340000000000003,7,1.3899999999999999,498,98.609999999999999,329,66.060000000000002,52,10.44,62,12.449999999999999,21,4.2199999999999998,4,0.80000000000000004,27,5.4199999999999999,2,0.40000000000000002,0,0,1,0.20000000000000001,29.09.2019,12:55:36,29.09.2019,12:55:36
41123,Saxen,1381,964,69.799999999999997,26,2.7000000000000002,938,97.299999999999997,373,39.770000000000003,196,20.899999999999999,228,24.309999999999999,51,5.4400000000000004,10,1.0700000000000001,75,8,2,0.20999999999999999,0,0,3,0.32000000000000001,29.09.2019,17:17:47,29.09.2019,17:17:47
41124,Schwertberg,3957,2668,67.420000000000002,46,1.72,2622,98.280000000000001,792,30.210000000000001,862,32.880000000000003,413,15.75,150,5.7199999999999998,40,1.53,346,13.199999999999999,11,0.41999999999999998,1,0.040000000000000001,7,0.27000000000000002,29.09.2019,17:18:26,29.09.2019,17:18:26
41125,Waldhausen im Strudengau,2285,1558,68.180000000000007,39,2.5,1519,97.5,706,46.479999999999997,362,23.829999999999998,253,16.66,49,3.23,9,0.58999999999999997,134,8.8200000000000003,4,0.26000000000000001,0,0,2,0.13,29.09.2019,14:27:04,29.09.2019,14:27:04
41126,Windhaag bei Perg,1132,769,67.930000000000007,15,1.95,754,98.049999999999997,409,54.240000000000002,101,13.4,119,15.779999999999999,37,4.9100000000000001,8,1.0600000000000001,74,9.8100000000000005,4,0.53000000000000003,0,0,2,0.27000000000000002,29.09.2019,16:34:40,29.09.2019,16:34:40
41199,Wahlkarten Perg,0,7486,0,108,1.4399999999999999,7378,98.560000000000002,2634,35.700000000000003,1743,23.620000000000001,1001,13.57,618,8.3800000000000008,92,1.25,1179,15.98,57,0.77000000000000002,3,0.040000000000000001,51,0.68999999999999995,30.09.2019,15:58:35,30.09.2019,15:58:35
41200,Ried,46593,35635,76.480000000000004,513,1.4399999999999999,35122,98.560000000000002,14904,42.43,5228,14.890000000000001,7882,22.440000000000001,2378,6.7699999999999996,415,1.1799999999999999,4011,11.42,158,0.45000000000000001,4,0.01,142,0.40000000000000002,29.09.2019,16:51:14,30.09.2019,18:22:54
41201,Andrichsfurt,605,392,64.790000000000006,6,1.53,386,98.469999999999999,218,56.479999999999997,23,5.96,86,22.280000000000001,17,4.4000000000000004,1,0.26000000000000001,38,9.8399999999999999,1,0.26000000000000001,0,0,2,0.52000000000000002,29.09.2019,13:15:39,29.09.2019,13:15:39
41202,Antiesenhofen,813,451,55.469999999999999,9,2,442,98,197,44.57,79,17.870000000000001,119,26.920000000000002,22,4.9800000000000004,3,0.68000000000000005,21,4.75,1,0.23000000000000001,0,0,0,0,29.09.2019,12:54:53,29.09.2019,12:54:53
41203,Aurolzmünster,2249,1260,56.020000000000003,18,1.4299999999999999,1242,98.569999999999993,456,36.710000000000001,229,18.440000000000001,374,30.109999999999999,65,5.2300000000000004,9,0.71999999999999997,101,8.1300000000000008,3,0.23999999999999999,0,0,5,0.40000000000000002,29.09.2019,14:52:21,29.09.2019,14:52:21
41204,Eberschwang,2719,1644,60.460000000000001,41,2.4900000000000002,1603,97.510000000000005,575,35.869999999999997,343,21.399999999999999,407,25.390000000000001,95,5.9299999999999997,13,0.81000000000000005,153,9.5399999999999991,11,0.68999999999999995,1,0.059999999999999998,5,0.31,29.09.2019,15:38:21,29.09.2019,15:38:21
41205,Eitzing,655,399,60.920000000000002,6,1.5,393,98.5,191,48.600000000000001,53,13.49,97,24.68,21,5.3399999999999999,2,0.51000000000000001,29,7.3799999999999999,0,0,0,0,0,0,29.09.2019,13:54:03,29.09.2019,13:54:03
41206,Geiersberg,423,255,60.280000000000001,3,1.1799999999999999,252,98.819999999999993,117,46.43,28,11.109999999999999,58,23.02,17,6.75,4,1.5900000000000001,26,10.32,2,0.79000000000000004,0,0,0,0,29.09.2019,13:00:50,29.09.2019,13:00:50
41207,Geinberg,1052,527,50.100000000000001,7,1.3300000000000001,520,98.670000000000002,237,45.579999999999998,58,11.15,136,26.149999999999999,28,5.3799999999999999,11,2.1200000000000001,45,8.6500000000000004,4,0.77000000000000002,0,0,1,0.19,29.09.2019,13:46:26,29.09.2019,13:46:26
41208,Gurten,929,554,59.630000000000003,4,0.71999999999999997,550,99.280000000000001,231,42,98,17.82,144,26.18,37,6.7300000000000004,5,0.91000000000000003,31,5.6399999999999997,3,0.55000000000000004,0,0,1,0.17999999999999999,29.09.2019,14:28:21,29.09.2019,14:28:21
41209,Hohenzell,1797,1156,64.329999999999998,24,2.0800000000000001,1132,97.920000000000002,536,47.350000000000001,113,9.9800000000000004,215,18.989999999999998,101,8.9199999999999999,13,1.1499999999999999,150,13.25,2,0.17999999999999999,0,0,2,0.17999999999999999,29.09.2019,14:06:57,29.09.2019,14:06:57
41210,Kirchdorf am Inn,504,345,68.450000000000003,6,1.74,339,98.260000000000005,185,54.57,33,9.7300000000000004,75,22.120000000000001,18,5.3099999999999996,7,2.0600000000000001,20,5.9000000000000004,0,0,0,0,1,0.28999999999999998,29.09.2019,13:53:04,29.09.2019,13:53:04
41211,Kirchheim im Innkreis,587,407,69.340000000000003,10,2.46,397,97.540000000000006,207,52.140000000000001,39,9.8200000000000003,98,24.690000000000001,20,5.04,2,0.5,29,7.2999999999999998,1,0.25,0,0,1,0.25,29.09.2019,13:20:00,29.09.2019,13:20:00
41212,Lambrechten,1077,700,65,7,1,693,99,340,49.060000000000002,64,9.2400000000000002,195,28.140000000000001,36,5.1900000000000004,5,0.71999999999999997,48,6.9299999999999997,5,0.71999999999999997,0,0,0,0,29.09.2019,13:47:05,29.09.2019,13:47:05
41213,Lohnsburg am Kobernaußerwald,1818,1117,61.439999999999998,18,1.6100000000000001,1099,98.390000000000001,539,49.039999999999999,123,11.19,275,25.02,54,4.9100000000000001,10,0.91000000000000003,90,8.1899999999999995,3,0.27000000000000002,0,0,5,0.45000000000000001,29.09.2019,13:48:12,29.09.2019,13:48:12
41214,Mehrnbach,1856,1065,57.380000000000003,7,0.66000000000000003,1058,99.340000000000003,463,43.759999999999998,138,13.039999999999999,296,27.98,44,4.1600000000000001,18,1.7,89,8.4100000000000001,7,0.66000000000000003,0,0,3,0.28000000000000003,29.09.2019,14:38:39,29.09.2019,14:38:39
41215,Mettmach,1917,1204,62.810000000000002,29,2.4100000000000001,1175,97.590000000000003,489,41.619999999999997,172,14.640000000000001,390,33.189999999999998,49,4.1699999999999999,13,1.1100000000000001,52,4.4299999999999997,6,0.51000000000000001,0,0,4,0.34000000000000002,29.09.2019,13:54:54,29.09.2019,13:54:54
41216,Mörschwang,271,179,66.049999999999997,3,1.6799999999999999,176,98.319999999999993,94,53.409999999999997,12,6.8200000000000003,25,14.199999999999999,11,6.25,0,0,34,19.32,0,0,0,0,0,0,29.09.2019,12:56:10,29.09.2019,12:56:10
41217,Mühlheim am Inn,520,346,66.540000000000006,4,1.1599999999999999,342,98.840000000000003,137,40.060000000000002,76,22.219999999999999,79,23.100000000000001,12,3.5099999999999998,2,0.57999999999999996,29,8.4800000000000004,4,1.1699999999999999,1,0.28999999999999998,2,0.57999999999999996,29.09.2019,13:34:50,29.09.2019,13:34:50
